Site,Year,Month,Layer,Group,Genus,Variable,Value,Unit,SamplingMethodID,MethodID
Lacawac,2007,6,whole_column,Rotifer,Keratella,Abundance,96.67,NumberPerLiter,Method024,Method029
Lacawac,2007,7,whole_column,Rotifer,Keratella,Abundance,48.61,NumberPerLiter,Method024,Method029
Lacawac,2007,8,whole_column,Rotifer,Keratella,Abundance,33.04,NumberPerLiter,Method024,Method029
Lacawac,2008,4,whole_column,Rotifer,Keratella,Abundance,34.22,NumberPerLiter,Method023,Method029
Lacawac,2008,5,whole_column,Rotifer,Keratella,Abundance,74.08,NumberPerLiter,Method023,Method029
Lacawac,2008,6,whole_column,Rotifer,Keratella,Abundance,295.7,NumberPerLiter,Method023,Method029
Lacawac,2008,7,whole_column,Rotifer,Keratella,Abundance,68.71,NumberPerLiter,Method023,Method029
Lacawac,2008,8,whole_column,Rotifer,Keratella,Abundance,31.43,NumberPerLiter,Method023,Method029
Lacawac,2009,4,whole_column,Rotifer,Keratella,Abundance,93.84,NumberPerLiter,Method023,Method029
Lacawac,2009,5,whole_column,Rotifer,Keratella,Abundance,16.16,NumberPerLiter,Method023,Method029
Lacawac,2009,6,whole_column,Rotifer,Keratella,Abundance,20.61,NumberPerLiter,Method023,Method029
Lacawac,2009,7,whole_column,Rotifer,Keratella,Abundance,1.53,NumberPerLiter,Method023,Method029
Lacawac,2009,8,whole_column,Rotifer,Keratella,Abundance,5.42,NumberPerLiter,Method023,Method029
Lacawac,2010,5,whole_column,Rotifer,Keratella,Abundance,366.06,NumberPerLiter,Method023,Method029
Lacawac,2010,6,whole_column,Rotifer,Keratella,Abundance,107.59,NumberPerLiter,Method023,Method029
Lacawac,2010,7,whole_column,Rotifer,Keratella,Abundance,28.65,NumberPerLiter,Method023,Method029
Lacawac,2010,8,whole_column,Rotifer,Keratella,Abundance,36.13,NumberPerLiter,Method023,Method029
Lacawac,2010,9,whole_column,Rotifer,Keratella,Abundance,90.61,NumberPerLiter,Method023,Method029
Lacawac,2011,5,whole_column,Rotifer,Keratella,Abundance,27.32,NumberPerLiter,Method023,Method029
Lacawac,2011,6,whole_column,Rotifer,Keratella,Abundance,22.55,NumberPerLiter,Method023,Method029
Lacawac,2011,7,whole_column,Rotifer,Keratella,Abundance,4.24,NumberPerLiter,Method023,Method029
Lacawac,2011,8,whole_column,Rotifer,Keratella,Abundance,8.68,NumberPerLiter,Method023,Method029
Lacawac,2013,4,whole_column,Rotifer,Keratella,Abundance,128.65,NumberPerLiter,Method023,Method029
Lacawac,2013,5,whole_column,Rotifer,Keratella,Abundance,88.5,NumberPerLiter,Method023,Method029
Lacawac,2013,6,whole_column,Rotifer,Keratella,Abundance,32.14,NumberPerLiter,Method023,Method029
Lacawac,2013,7,whole_column,Rotifer,Keratella,Abundance,37.2,NumberPerLiter,Method023,Method029
Lacawac,2013,8,whole_column,Rotifer,Keratella,Abundance,20.05,NumberPerLiter,Method023,Method029
Lacawac,2014,5,whole_column,Rotifer,Keratella,Abundance,58.69,NumberPerLiter,Method023,Method029
Lacawac,2014,6,whole_column,Rotifer,Keratella,Abundance,13.31,NumberPerLiter,Method023,Method029
Lacawac,2014,7,whole_column,Rotifer,Keratella,Abundance,21.43,NumberPerLiter,Method023,Method029
Lacawac,2014,8,whole_column,Rotifer,Keratella,Abundance,61.36,NumberPerLiter,Method023,Method029
Lacawac,2015,5,whole_column,Rotifer,Keratella,Abundance,86.34,NumberPerLiter,Method023,Method029
Lacawac,2015,6,whole_column,Rotifer,Keratella,Abundance,42,NumberPerLiter,Method023,Method029
Lacawac,2015,7,whole_column,Rotifer,Keratella,Abundance,61.42,NumberPerLiter,Method023,Method029
Lacawac,2015,8,whole_column,Rotifer,Keratella,Abundance,175.03,NumberPerLiter,Method023,Method029
Lacawac,2016,5,whole_column,Rotifer,Keratella,Abundance,59.74,NumberPerLiter,Method023,Method029
Lacawac,2016,6,whole_column,Rotifer,Keratella,Abundance,40.37,NumberPerLiter,Method023,Method029
Lacawac,2016,7,whole_column,Rotifer,Keratella,Abundance,6.08,NumberPerLiter,Method023,Method029
Lacawac,2016,8,whole_column,Rotifer,Keratella,Abundance,55.64,NumberPerLiter,Method023,Method029
Lacawac,2017,5,whole_column,Rotifer,Keratella,Abundance,80.5,NumberPerLiter,Method023,Method029
Lacawac,2017,6,whole_column,Rotifer,Keratella,Abundance,579.96,NumberPerLiter,Method023,Method029
Lacawac,2017,7,whole_column,Rotifer,Keratella,Abundance,14.12,NumberPerLiter,Method023,Method029
Lacawac,2017,8,whole_column,Rotifer,Keratella,Abundance,6.84,NumberPerLiter,Method023,Method029
Lacawac,2017,9,whole_column,Rotifer,Keratella,Abundance,38.08,NumberPerLiter,Method023,Method029
Lacawac,2018,5,whole_column,Rotifer,Keratella,Abundance,256.01,NumberPerLiter,Method023,Method029
Lacawac,2018,6,whole_column,Rotifer,Keratella,Abundance,82.37,NumberPerLiter,Method023,Method029
Lacawac,2018,7,whole_column,Rotifer,Keratella,Abundance,9.08,NumberPerLiter,Method023,Method029
Lacawac,2018,8,whole_column,Rotifer,Keratella,Abundance,21.2,NumberPerLiter,Method023,Method029
Lacawac,2019,4,whole_column,Rotifer,Keratella,Abundance,119.49,NumberPerLiter,Method023,Method029
Lacawac,1990,1,whole_column,Rotifer,Polyarthra,Abundance,14.21,NumberPerLiter,Method024,Method029
Lacawac,1990,2,whole_column,Rotifer,Polyarthra,Abundance,12.27,NumberPerLiter,Method024,Method029
Lacawac,1990,3,whole_column,Rotifer,Polyarthra,Abundance,26.81,NumberPerLiter,Method024,Method029
Lacawac,1990,4,whole_column,Rotifer,Polyarthra,Abundance,57.04,NumberPerLiter,Method024,Method029
Lacawac,1990,5,whole_column,Rotifer,Polyarthra,Abundance,83.81,NumberPerLiter,Method024,Method029
Lacawac,1990,6,whole_column,Rotifer,Polyarthra,Abundance,141.79,NumberPerLiter,Method024,Method029
Lacawac,1990,7,whole_column,Rotifer,Polyarthra,Abundance,97,NumberPerLiter,Method024,Method029
Lacawac,1990,8,whole_column,Rotifer,Polyarthra,Abundance,38.98,NumberPerLiter,Method024,Method029
Lacawac,1990,9,whole_column,Rotifer,Polyarthra,Abundance,156.07,NumberPerLiter,Method024,Method029
Lacawac,1990,10,whole_column,Rotifer,Polyarthra,Abundance,178.21,NumberPerLiter,Method024,Method029
Lacawac,1990,11,whole_column,Rotifer,Polyarthra,Abundance,223.52,NumberPerLiter,Method024,Method029
Lacawac,1990,12,whole_column,Rotifer,Polyarthra,Abundance,168.74,NumberPerLiter,Method024,Method029
Lacawac,1991,1,whole_column,Rotifer,Polyarthra,Abundance,162.58,NumberPerLiter,Method024,Method029
Lacawac,1991,2,whole_column,Rotifer,Polyarthra,Abundance,91.88,NumberPerLiter,Method024,Method029
Lacawac,1991,3,whole_column,Rotifer,Polyarthra,Abundance,45.48,NumberPerLiter,Method024,Method029
Lacawac,1991,4,whole_column,Rotifer,Polyarthra,Abundance,128.67,NumberPerLiter,Method024,Method029
Lacawac,1991,5,whole_column,Rotifer,Polyarthra,Abundance,135.66,NumberPerLiter,Method024,Method029
Lacawac,1991,6,whole_column,Rotifer,Polyarthra,Abundance,87.69,NumberPerLiter,Method024,Method029
Lacawac,1991,7,whole_column,Rotifer,Polyarthra,Abundance,73.13,NumberPerLiter,Method024,Method029
Lacawac,1991,8,whole_column,Rotifer,Polyarthra,Abundance,88.44,NumberPerLiter,Method024,Method029
Lacawac,1991,9,whole_column,Rotifer,Polyarthra,Abundance,97.96,NumberPerLiter,Method024,Method029
Lacawac,1991,10,whole_column,Rotifer,Polyarthra,Abundance,36.04,NumberPerLiter,Method024,Method029
Lacawac,1991,11,whole_column,Rotifer,Polyarthra,Abundance,28.6,NumberPerLiter,Method024,Method029
Lacawac,1992,1,whole_column,Rotifer,Polyarthra,Abundance,34.23,NumberPerLiter,Method024,Method029
Lacawac,1992,2,whole_column,Rotifer,Polyarthra,Abundance,46.7,NumberPerLiter,Method024,Method029
Lacawac,1992,3,whole_column,Rotifer,Polyarthra,Abundance,43.11,NumberPerLiter,Method024,Method029
Lacawac,1992,4,whole_column,Rotifer,Polyarthra,Abundance,70.13,NumberPerLiter,Method024,Method029
Lacawac,1992,5,whole_column,Rotifer,Polyarthra,Abundance,34.46,NumberPerLiter,Method024,Method029
Lacawac,1992,6,whole_column,Rotifer,Polyarthra,Abundance,123.1,NumberPerLiter,Method024,Method029
Lacawac,1992,7,whole_column,Rotifer,Polyarthra,Abundance,114.25,NumberPerLiter,Method024,Method029
Lacawac,1992,8,whole_column,Rotifer,Polyarthra,Abundance,25.18,NumberPerLiter,Method024,Method029
Lacawac,1992,9,whole_column,Rotifer,Polyarthra,Abundance,45.75,NumberPerLiter,Method024,Method029
Lacawac,1992,10,whole_column,Rotifer,Polyarthra,Abundance,70.59,NumberPerLiter,Method024,Method029
Lacawac,1992,11,whole_column,Rotifer,Polyarthra,Abundance,93.08,NumberPerLiter,Method024,Method029
Lacawac,1992,12,whole_column,Rotifer,Polyarthra,Abundance,122.16,NumberPerLiter,Method024,Method029
Lacawac,1993,1,whole_column,Rotifer,Polyarthra,Abundance,74.72,NumberPerLiter,Method024,Method029
Lacawac,1993,2,whole_column,Rotifer,Polyarthra,Abundance,47.68,NumberPerLiter,Method024,Method029
Lacawac,1993,3,whole_column,Rotifer,Polyarthra,Abundance,12.47,NumberPerLiter,Method024,Method029
Lacawac,1993,4,whole_column,Rotifer,Polyarthra,Abundance,35.97,NumberPerLiter,Method024,Method029
Lacawac,1993,5,whole_column,Rotifer,Polyarthra,Abundance,96.13,NumberPerLiter,Method024,Method029
Lacawac,1993,6,whole_column,Rotifer,Polyarthra,Abundance,190.8,NumberPerLiter,Method024,Method029
Lacawac,1993,7,whole_column,Rotifer,Polyarthra,Abundance,44.32,NumberPerLiter,Method024,Method029
Lacawac,1993,8,whole_column,Rotifer,Polyarthra,Abundance,89.19,NumberPerLiter,Method024,Method029
Lacawac,1993,9,whole_column,Rotifer,Polyarthra,Abundance,181.72,NumberPerLiter,Method024,Method029
Lacawac,1993,11,whole_column,Rotifer,Polyarthra,Abundance,87.05,NumberPerLiter,Method024,Method029
Lacawac,2005,5,whole_column,Rotifer,Polyarthra,Abundance,56.07,NumberPerLiter,Method024,Method029
Lacawac,2005,6,whole_column,Rotifer,Polyarthra,Abundance,107.39,NumberPerLiter,Method024,Method029
Lacawac,2005,7,whole_column,Rotifer,Polyarthra,Abundance,18.78,NumberPerLiter,Method024,Method029
Lacawac,2005,8,whole_column,Rotifer,Polyarthra,Abundance,15.69,NumberPerLiter,Method024,Method029
Lacawac,2006,5,whole_column,Rotifer,Polyarthra,Abundance,49.28,NumberPerLiter,Method024,Method029
Lacawac,2006,6,whole_column,Rotifer,Polyarthra,Abundance,32.06,NumberPerLiter,Method024,Method029
Lacawac,2006,7,whole_column,Rotifer,Polyarthra,Abundance,59.42,NumberPerLiter,Method024,Method029
Lacawac,2006,8,whole_column,Rotifer,Polyarthra,Abundance,48.57,NumberPerLiter,Method024,Method029
Lacawac,2007,5,whole_column,Rotifer,Polyarthra,Abundance,69.89,NumberPerLiter,Method024,Method029
Lacawac,2007,6,whole_column,Rotifer,Polyarthra,Abundance,287.66,NumberPerLiter,Method024,Method029
Lacawac,2007,7,whole_column,Rotifer,Polyarthra,Abundance,152.27,NumberPerLiter,Method024,Method029
Lacawac,2007,8,whole_column,Rotifer,Polyarthra,Abundance,17.93,NumberPerLiter,Method024,Method029
Lacawac,2008,4,whole_column,Rotifer,Polyarthra,Abundance,138.73,NumberPerLiter,Method023,Method029
Lacawac,2008,5,whole_column,Rotifer,Polyarthra,Abundance,169.86,NumberPerLiter,Method023,Method029
Lacawac,2008,6,whole_column,Rotifer,Polyarthra,Abundance,135.61,NumberPerLiter,Method023,Method029
Lacawac,2008,7,whole_column,Rotifer,Polyarthra,Abundance,105.84,NumberPerLiter,Method023,Method029
Lacawac,2008,8,whole_column,Rotifer,Polyarthra,Abundance,28.35,NumberPerLiter,Method023,Method029
Lacawac,2009,4,whole_column,Rotifer,Polyarthra,Abundance,72.62,NumberPerLiter,Method023,Method029
Lacawac,2009,5,whole_column,Rotifer,Polyarthra,Abundance,41.05,NumberPerLiter,Method023,Method029
Lacawac,2009,6,whole_column,Rotifer,Polyarthra,Abundance,64.27,NumberPerLiter,Method023,Method029
Lacawac,2009,7,whole_column,Rotifer,Polyarthra,Abundance,10.27,NumberPerLiter,Method023,Method029
Lacawac,2009,8,whole_column,Rotifer,Polyarthra,Abundance,21.31,NumberPerLiter,Method023,Method029
Lacawac,2010,5,whole_column,Rotifer,Polyarthra,Abundance,225.23,NumberPerLiter,Method023,Method029
Lacawac,2010,6,whole_column,Rotifer,Polyarthra,Abundance,82.76,NumberPerLiter,Method023,Method029
Lacawac,2010,7,whole_column,Rotifer,Polyarthra,Abundance,17.83,NumberPerLiter,Method023,Method029
Lacawac,2010,8,whole_column,Rotifer,Polyarthra,Abundance,40.8,NumberPerLiter,Method023,Method029
Lacawac,2010,9,whole_column,Rotifer,Polyarthra,Abundance,37.14,NumberPerLiter,Method023,Method029
Lacawac,2011,5,whole_column,Rotifer,Polyarthra,Abundance,204.25,NumberPerLiter,Method023,Method029
Lacawac,2011,6,whole_column,Rotifer,Polyarthra,Abundance,230.77,NumberPerLiter,Method023,Method029
Lacawac,2011,7,whole_column,Rotifer,Polyarthra,Abundance,43.77,NumberPerLiter,Method023,Method029
Lacawac,2011,8,whole_column,Rotifer,Polyarthra,Abundance,27.2,NumberPerLiter,Method023,Method029
Lacawac,2013,4,whole_column,Rotifer,Polyarthra,Abundance,14.32,NumberPerLiter,Method023,Method029
Lacawac,2013,5,whole_column,Rotifer,Polyarthra,Abundance,61.14,NumberPerLiter,Method023,Method029
Lacawac,2013,6,whole_column,Rotifer,Polyarthra,Abundance,37.22,NumberPerLiter,Method023,Method029
Lacawac,2013,7,whole_column,Rotifer,Polyarthra,Abundance,65.45,NumberPerLiter,Method023,Method029
Lacawac,2013,8,whole_column,Rotifer,Polyarthra,Abundance,7.83,NumberPerLiter,Method023,Method029
Lacawac,2014,5,whole_column,Rotifer,Polyarthra,Abundance,234.02,NumberPerLiter,Method023,Method029
Lacawac,2014,6,whole_column,Rotifer,Polyarthra,Abundance,130.27,NumberPerLiter,Method023,Method029
Lacawac,2014,7,whole_column,Rotifer,Polyarthra,Abundance,138.41,NumberPerLiter,Method023,Method029
Lacawac,2014,8,whole_column,Rotifer,Polyarthra,Abundance,8.89,NumberPerLiter,Method023,Method029
Lacawac,2015,5,whole_column,Rotifer,Polyarthra,Abundance,52.12,NumberPerLiter,Method023,Method029
Lacawac,2015,6,whole_column,Rotifer,Polyarthra,Abundance,66.31,NumberPerLiter,Method023,Method029
Lacawac,2015,7,whole_column,Rotifer,Polyarthra,Abundance,45.62,NumberPerLiter,Method023,Method029
Lacawac,2015,8,whole_column,Rotifer,Polyarthra,Abundance,32.67,NumberPerLiter,Method023,Method029
Lacawac,2016,5,whole_column,Rotifer,Polyarthra,Abundance,40.29,NumberPerLiter,Method023,Method029
Lacawac,2016,6,whole_column,Rotifer,Polyarthra,Abundance,22.66,NumberPerLiter,Method023,Method029
Lacawac,2016,7,whole_column,Rotifer,Polyarthra,Abundance,3.4,NumberPerLiter,Method023,Method029
Lacawac,2016,8,whole_column,Rotifer,Polyarthra,Abundance,3.75,NumberPerLiter,Method023,Method029
Lacawac,2017,5,whole_column,Rotifer,Polyarthra,Abundance,87.52,NumberPerLiter,Method023,Method029
Lacawac,2017,6,whole_column,Rotifer,Polyarthra,Abundance,169.44,NumberPerLiter,Method023,Method029
Lacawac,2017,7,whole_column,Rotifer,Polyarthra,Abundance,50.8,NumberPerLiter,Method023,Method029
Lacawac,2017,8,whole_column,Rotifer,Polyarthra,Abundance,68.17,NumberPerLiter,Method023,Method029
Lacawac,2017,9,whole_column,Rotifer,Polyarthra,Abundance,11.07,NumberPerLiter,Method023,Method029
Lacawac,2018,5,whole_column,Rotifer,Polyarthra,Abundance,54.46,NumberPerLiter,Method023,Method029
Lacawac,2018,6,whole_column,Rotifer,Polyarthra,Abundance,30.17,NumberPerLiter,Method023,Method029
Lacawac,2018,7,whole_column,Rotifer,Polyarthra,Abundance,6.35,NumberPerLiter,Method023,Method029
Lacawac,2018,8,whole_column,Rotifer,Polyarthra,Abundance,9.93,NumberPerLiter,Method023,Method029
Lacawac,2019,4,whole_column,Rotifer,Polyarthra,Abundance,231.28,NumberPerLiter,Method023,Method029
Lacawac,1990,1,whole_column,Rotifer,unidentified,Abundance,231.94,NumberPerLiter,Method024,Method029
Lacawac,1990,2,whole_column,Rotifer,unidentified,Abundance,193.13,NumberPerLiter,Method024,Method029
Lacawac,1990,3,whole_column,Rotifer,unidentified,Abundance,159.46,NumberPerLiter,Method024,Method029
Lacawac,1990,4,whole_column,Rotifer,unidentified,Abundance,316.05,NumberPerLiter,Method024,Method029
Lacawac,1990,5,whole_column,Rotifer,unidentified,Abundance,440.02,NumberPerLiter,Method024,Method029
Lacawac,1990,6,whole_column,Rotifer,unidentified,Abundance,583.24,NumberPerLiter,Method024,Method029
Lacawac,1990,7,whole_column,Rotifer,unidentified,Abundance,255.74,NumberPerLiter,Method024,Method029
Lacawac,1990,8,whole_column,Rotifer,unidentified,Abundance,117.34,NumberPerLiter,Method024,Method029
Lacawac,1990,9,whole_column,Rotifer,unidentified,Abundance,366.07,NumberPerLiter,Method024,Method029
Lacawac,1990,10,whole_column,Rotifer,unidentified,Abundance,226.82,NumberPerLiter,Method024,Method029
Lacawac,1990,11,whole_column,Rotifer,unidentified,Abundance,306.21,NumberPerLiter,Method024,Method029
Lacawac,1990,12,whole_column,Rotifer,unidentified,Abundance,255.76,NumberPerLiter,Method024,Method029
Lacawac,1991,1,whole_column,Rotifer,unidentified,Abundance,260.98,NumberPerLiter,Method024,Method029
Lacawac,1991,2,whole_column,Rotifer,unidentified,Abundance,271.17,NumberPerLiter,Method024,Method029
Lacawac,1991,3,whole_column,Rotifer,unidentified,Abundance,240.19,NumberPerLiter,Method024,Method029
Lacawac,1991,4,whole_column,Rotifer,unidentified,Abundance,619.49,NumberPerLiter,Method024,Method029
Lacawac,1991,5,whole_column,Rotifer,unidentified,Abundance,964.96,NumberPerLiter,Method024,Method029
Lacawac,1991,6,whole_column,Rotifer,unidentified,Abundance,330.44,NumberPerLiter,Method024,Method029
Lacawac,1991,7,whole_column,Rotifer,unidentified,Abundance,124.67,NumberPerLiter,Method024,Method029
Lacawac,1991,8,whole_column,Rotifer,unidentified,Abundance,149.85,NumberPerLiter,Method024,Method029
Lacawac,1991,9,whole_column,Rotifer,unidentified,Abundance,140.12,NumberPerLiter,Method024,Method029
Lacawac,1991,10,whole_column,Rotifer,unidentified,Abundance,95.6,NumberPerLiter,Method024,Method029
Lacawac,1991,11,whole_column,Rotifer,unidentified,Abundance,546.89,NumberPerLiter,Method024,Method029
Lacawac,1992,1,whole_column,Rotifer,unidentified,Abundance,333.22,NumberPerLiter,Method024,Method029
Lacawac,1992,2,whole_column,Rotifer,unidentified,Abundance,294.68,NumberPerLiter,Method024,Method029
Lacawac,1992,3,whole_column,Rotifer,unidentified,Abundance,327.19,NumberPerLiter,Method024,Method029
Lacawac,1992,4,whole_column,Rotifer,unidentified,Abundance,674.95,NumberPerLiter,Method024,Method029
Lacawac,1992,5,whole_column,Rotifer,unidentified,Abundance,747.67,NumberPerLiter,Method024,Method029
Lacawac,1992,6,whole_column,Rotifer,unidentified,Abundance,232.76,NumberPerLiter,Method024,Method029
Lacawac,1992,7,whole_column,Rotifer,unidentified,Abundance,264.98,NumberPerLiter,Method024,Method029
Lacawac,1992,8,whole_column,Rotifer,unidentified,Abundance,95.65,NumberPerLiter,Method024,Method029
Lacawac,1992,9,whole_column,Rotifer,unidentified,Abundance,101.44,NumberPerLiter,Method024,Method029
Lacawac,1992,10,whole_column,Rotifer,unidentified,Abundance,111.26,NumberPerLiter,Method024,Method029
Lacawac,1992,11,whole_column,Rotifer,unidentified,Abundance,115.71,NumberPerLiter,Method024,Method029
Lacawac,1992,12,whole_column,Rotifer,unidentified,Abundance,169.39,NumberPerLiter,Method024,Method029
Lacawac,1993,1,whole_column,Rotifer,unidentified,Abundance,127.42,NumberPerLiter,Method024,Method029
Lacawac,1993,2,whole_column,Rotifer,unidentified,Abundance,91.84,NumberPerLiter,Method024,Method029
Lacawac,1993,3,whole_column,Rotifer,unidentified,Abundance,57.54,NumberPerLiter,Method024,Method029
Lacawac,1993,4,whole_column,Rotifer,unidentified,Abundance,410.93,NumberPerLiter,Method024,Method029
Lacawac,1993,5,whole_column,Rotifer,unidentified,Abundance,786.1,NumberPerLiter,Method024,Method029
Lacawac,1993,6,whole_column,Rotifer,unidentified,Abundance,562.81,NumberPerLiter,Method024,Method029
Lacawac,1993,7,whole_column,Rotifer,unidentified,Abundance,240.45,NumberPerLiter,Method024,Method029
Lacawac,1993,8,whole_column,Rotifer,unidentified,Abundance,299.98,NumberPerLiter,Method024,Method029
Lacawac,1993,9,whole_column,Rotifer,unidentified,Abundance,264.38,NumberPerLiter,Method024,Method029
Lacawac,1993,11,whole_column,Rotifer,unidentified,Abundance,115.22,NumberPerLiter,Method024,Method029
Lacawac,2005,5,whole_column,Rotifer,unidentified,Abundance,188.54,NumberPerLiter,Method024,Method029
